visit_id,product_ids
3886503607173382243,495461626 463480227 489753829 463480226 463480255 489734604
3886794923373494288,495403982 495403168 463480695 463480693 463480452 495264235
3887022465297416244,489734604 1228501633 495399700 463480389 463480391 463480392
3887215160532402409,463480342 463480695 495264235 495264589 495264479 463480483
3888497442711142476,495399946 495400612 463480227 489753829 463480226 463480255
3888588368184606826,463480553 463480322 463480242 463480221 495253660 463480694
3888612075934056726,463480483 463480489 495264589 495403264 495259045 463480436
3888625480485306632,495264479 495264803 495255157 463480696 495254783 495257134
3888849780413038645,463480240 463480493 463480226 463480346 463480213 463480210
3889556864608501765,463480242 463480221 463480429 463480228 463480223 463480553
3891965806518206614,463480467 489753829 489734604 463480697 463480464 463480255
3892894386467373227,463480226 463480429 463480225 463480224 463480223 495277614
3894291203191472189,463480677 463480482 463480466 463480255 463480256 489734604
3895026132771143962,495266185 495265949 463480381 495265942 495277184 495266964
3898422155351163220,463480694 463480679 463480322 463480689 463480221 463480342
3900377199852126486,495491650 463480653 495404008 463480346 463480483 463480457
3900949095185907732,463480242 463480693 463480322 463480497 463480342 463480553
3901559814007816289,463480677 463480255 463480256 489734604 463480465 463480464
3901619377336221822,463480214 463480392 463480389 463480684 495370340 463480429
3902025063404142837,495266983 463480429.0 463480493.0 463480693.0 495400618.0 463480497.0
3902025483641946430,463480679 463480322 463480694 495251312 495253660 463480497
3902122329469616444,463480322 495256593 463480694 463480242 463480342 463480497
3902261114066174116,463480693 463480691 463480227 489753829 463480226 463480255
3902290361512886455,495259045 463480436 495400385 463480693 495264589 495261776
3902504282123927785,495259045 463480553 495251659 495251097 495253324 495263416
3902524509044342892,463480322 463480553 463480497 463480563 463480342 463480641
3903097968253993238,463480693 495400385 495264589 495261776 463480320 495369801
3903287141561008450,463480213 463480214 463480691 463480235 463480457 463480359
3903852252100296880,463480693 463480452 495264235 463480696 495264589 495400624
3904222349428260963,463480695 463480227 463480694 1231113729 495252594 495402176
3904599325499982012,463480452 495264235 463480696 495264589 495400624 463480543
3904683581528080470,463480322 463480497 463480242 463480553 463480493 463480221
3905143038821269654,495276976 463480228 463480464 463480697 463480539 463480467
3905149713021141018,463480693 463480322 463480362 463480497 463480695 463480242
3905415071421169856,463480322 463480497 463480694 495251312 463480242 495253660
3905454468050190416,495493336 463480213 495400939 463480355 495401664 463480358
3905545067843551407,495528509 495493336 495493945 463480259 463480392 463480389
3906692949416345616,463480696 495264589 495400624 463480543 495252594 495264774
3906812011106795664,463480362 463480429 463480359 463480355 463480227 463480224
3906951046778323215,495264235 495399934 495277184 463480381 489753829 463480225
3906975474581504350,495401664 463480359 463480355 463480356 463480358 495400939
3907086608457007268,463480696 495255157 495257134 495260496 463480493 463480212
3907799878083018875,495399934 495400385 463480539 463480255 463480474 463480256
3907832445624385561,463480417 463480231 463480447 463480210 463480359 463480457
3907866715978727520,463480227 463480429.0 463480493.0 463480693.0 495400618.0 463480497.0
3908606079750373475,463480227 1231113729 463480694 495252594 495402176 495264774
3908647552869990747,463480487 489753829 463480466 463480471 489734604 463480465
3908743253865791750,495369801 463480429.0 463480493.0 463480693.0 495400618.0 463480497.0
3908947205504630876,463480694 463480497 463480322 463480242 463480553 463480493
3909426027073110199,495369801 463480693 463480466 463480694 463480242 463480358
3909728275231670534,463480694 463480226 463480359 463480322 495251312 495255645
3909738426553073957,495264803 495403168 495251097 495400631 495403982 495256989
3910089525810692297,463480457 463480653 463480213 463480214 463480235 463480691
3910887867394031930,463480362 463480497 463480322 463480242 463480553 463480493
3910959320069046488,463480379 463480493 463480226 463480346 463480213 463480210
3911630365121052834,463480466 463480482 463480471 463480677 463480464 1228501633
3911971161905299474,463480322 463480497 463480242 463480553 463480493 463480221
3912118085296849079,463480242 463480358 495400618 495400635 495254783 463480497
3912538384758210594,463480255 463480227 489753829 463480226 489734604 463480464
3913634677560705212,463480226 463480483 463480473 463480475 463480346 463480317
3914194162653593765,495403432 463480359 463480355 463480356 463480358 495400939
3914627139885859141,463480256 463480497 463480322 463480242 463480553 463480493
3915215133746397226,463480221 463480493 463480226 463480346 463480213 463480210
3916129504358826227,463480227 489753829 463480226 463480255 489734604 463480464
3916478618026115274,463480346 463480483 495491650 463480457 463480224 495403982
3920808296592179549,463480465 463480227 489753829 463480226 463480255 489734604
3921051309280329858,463480407 463480213 463480214 463480691 463480235 463480457
3922290625994817663,463480539 463480255 495399934 463480464 463480256 463480471
3922472287657787592,463480212 463480210 463480359 463480457 463480665 463480429
3922571942723846286,495399934 495399975 463480227 463480467 463480468 495399700
3923093320740896943,489753829 463480227 463480226 463480255 489734604 463480464
3924506894655553673,463480226 463480464 463480256 463480471 463480697 463480465
3924592279457628393,463480358 495400618 495400635 495254783 463480497 463480693
3925253716600160323,463480242 463480694 463480322 495252594 495251659 495251097
3925349162293657725,495277192 495277303 463480227 463480256 463480464 463480539
3925494271580307650,463480227 489753829 463480226 463480255 489734604 463480464
3925649266902827255,463480322 463480497 463480242 463480553 463480493 463480221
3925655952555770032,495264589 495400624 463480543 495252594 495264774 495251312
3925763190259712216,463480471 489753829 463480227 463480539 463480464 489734604
3926156741568102678,495400635 495400618 495254783 463480497 463480693 463480468
3926184695543103656,463480227 489753829 463480226 463480255 489734604 463480464
3926554557754114236,495400624 463480543 495252594 495264774 495251312 489753829
3926709198731870261,463480356 463480355 495401665 463480359 463480358 495400939
3927377046778937424,463480322 463480497 463480242 463480553 463480493 463480221
3927863039979946306,463480493 463480322 463480242 495251312 495252594 463480497
3928444583091372160,463480359 463480493 463480355 463480356 463480358 495400939
3928738360228315201,463480665 463480372 463480359 463480350 495404012 463480346
3929082538414571723,463480694 463480497 463480322 463480242 463480553 463480493
3929112627063816324,463480695 495264005 463480342 463480322 463480242 463480362
3929321607727677489,495368385 495369277 495370340 463480417 495507390 495369801
3929868524603572416,463480693 463480322 463480242 463480342 463480497 463480553
3929872583226032386,463480322 463480497 463480242 463480553 463480493 463480221
3929949779467436055,1231113729 463480694 495252594 495402176 495264774 463480227
3930639083750817968,495252594 495264774 495251312 489753829 463480697 495263416
3945914083404152896,463480429.0 463480493.0 463480693.0 495400618.0 463480497.0 463480227.0
3931550642896109648,463480322 463480497 463480242 463480553 463480493 463480221
3933320641431732408,495254783 463480221 463480273 463480497 495255157 495258252
3934193636506075359,463480355 463480358 463480679 463480322 463480689 463480221
3934438977818591579,495277614 495461626 463480210 463480543 495260496 463480221
3935487866035241133,463480322 463480497 463480242 463480553 463480493 463480221
3935669074123554828,463480213 463480214 463480691 463480235 463480457 463480359
3936158293131526482,463480464 489753829 463480227 463480677 463480697 495400618
3938162216815820909,463480468 463480497 463480322 463480242 463480553 463480493
3943898150966919348,463480256 463480539 463480677 463480236 463480465 463480464
3946070424025301069,463480539 463480487 463480227 463480236 463480488 463480464
3946078591118737601,495493336 495493945 463480259 495528509 495529087 495520612
3946446009152569397,463480224 463480481 463480429 463480225 463480227 463480223
3946533647292301358,463480677 463480227 489753829 463480226 463480255 489734604
3946893272999264314,463480486 463480214 463480235 463480213 463480472 463480227
3947245714874564626,495366540 463480493 463480227 463480452 463480359 495401664
3947548873037709590,463480693 463480468 495259045 495250885 495252594 463480497
3948306721290584212,463480240 489734604 463480697 463480464 463480255 463480466
3948588743865925668,463480355 463480484 463480356 495401665 495401146 495400939
3949080453706416201,463480486 463480677 463480240 463480465 463480472 463480476
3949171884351553755,495264803 463480553 463480273 495254783 495255157 495264479
3949564018842140879,463480322 463480242 463480464 463480256 463480465 463480468
3949651388932554935,463480497 463480693 463480694 495251659 495259045 495403168
3950216822548857048,463480355 495401665 463480358 495401146 495403168 463480484
3950352088721785181,495252594 495250885 495255645 495251312 495256989 495253660
3950726502021333062,463480242 463480214 495253660 463480497 463480221 463480679
